Data Counter, Data Time, Angle, Counter, Left Encoder Counts, Right Encoder Counts, Bumper Byte, Desired Heading
813, 25.423991, 15.891, 195.751, -28331, 13219, 00000000, 16.305093387349537
814, 25.455403, 15.891, 196.874, -28331, 13219, 00000000, 16.305093387349537
815, 25.486589, 15.891, 198.002, -28331, 13219, 00000000, 16.305093387349537
816, 25.517709, 15.891, 199.124, -28331, 13219, 00000000, 16.305093387349537
817, 25.549004, 15.891, 200.250, -28331, 13219, 00000000, 16.305093387349537
818, 25.580183, 15.891, 201.375, -28331, 13219, 00000000, 16.305093387349537
819, 25.611581, 15.891, 202.499, -28331, 13219, 00000000, 16.305093387349537
820, 25.642747, 15.891, 203.624, -28331, 13219, 00000000, 16.305093387349537
821, 25.673856, 15.891, 204.749, -28331, 13219, 00000000, 16.305093387349537
822, 25.705255, 15.891, 205.877, -28331, 13219, 00000000, 16.305093387349537
823, 25.736499, 15.891, 207.000, -28331, 13219, 00000000, 16.305093387349537
824, 25.767768, 15.891, 208.127, -28331, 13219, 00000000, 16.305093387349537
825, 25.799004, 15.891, 209.251, -28331, 13219, 00000000, 16.305093387349537
826, 25.829927, 15.891, 210.373, -28331, 13219, 00000000, 16.305093387349537
827, 25.861348, 15.891, 211.500, -28331, 13219, 00000000, 16.305093387349537
828, 25.892623, 15.891, 212.627, -28331, 13219, 00000000, 16.305093387349537
829, 25.923637, 15.891, 213.752, -28331, 13219, 00000000, 16.305093387349537
830, 25.955143, 15.891, 214.877, -28331, 13219, 00000000, 16.305093387349537
831, 25.986128, 15.891, 216.000, -28331, 13219, 00000000, 16.305093387349537
832, 26.017498, 15.891, 217.126, -28331, 13219, 00000000, 16.305093387349537
833, 26.048803, 15.891, 218.249, -28331, 13219, 00000000, 16.305093387349537
834, 26.079881, 15.891, 219.376, -28331, 13219, 00000000, 16.305093387349537
835, 26.111290, 15.891, 220.502, -28331, 13219, 00000000, 16.305093387349537
836, 26.142536, 15.891, 221.625, -28331, 13219, 00000000, 16.305093387349537
837, 26.173644, 15.891, 222.750, -28331, 13219, 00000000, 16.305093387349537
838, 26.204981, 15.891, 223.874, -28331, 13219, 00000000, 16.305093387349537
839, 26.235966, 15.891, 225.002, -28331, 13219, 00000000, 16.305093387349537
840, 26.267466, 15.891, 226.127, -28331, 13219, 00000000, 16.305093387349537
841, 26.298748, 15.891, 227.249, -28331, 13219, 00000000, 16.305093387349537
842, 26.329717, 15.891, 228.376, -28331, 13219, 00000000, 16.305093387349537
843, 26.361040, 15.891, 229.501, -28331, 13219, 00000000, 16.305093387349537
844, 26.392115, 15.891, 230.625, -28331, 13219, 00000000, 16.305093387349537
845, 26.423588, 15.891, 231.750, -28331, 13219, 00000000, 16.305093387349537
846, 26.454859, 15.891, 232.873, -28331, 13219, 00000000, 16.305093387349537
847, 26.485871, 15.891, 234.002, -28331, 13219, 00000000, 16.305093387349537
848, 26.517316, 15.891, 235.124, -28331, 13219, 00000000, 16.305093387349537
849, 26.548496, 15.891, 236.250, -28331, 13219, 00000000, 16.305093387349537
850, 26.579746, 15.891, 237.376, -28331, 13219, 00000000, 16.305093387349537
851, 26.611020, 15.891, 238.501, -28331, 13219, 00000000, 16.305093387349537
852, 26.642068, 15.891, 239.624, -28331, 13219, 00000000, 16.305093387349537
853, 26.673479, 15.891, 240.748, -28331, 13219, 00000000, 16.305093387349537
854, 26.704618, 15.891, 241.875, -28331, 13219, 00000000, 16.305093387349537
855, 26.735736, 15.891, 243.002, -28331, 13219, 00000000, 16.305093387349537
856, 26.767179, 15.891, 244.125, -28331, 13219, 00000000, 16.305093387349537
857, 26.798149, 15.891, 245.251, -28331, 13219, 00000000, 16.305093387349537
858, 26.829545, 15.891, 246.377, -28331, 13219, 00000000, 16.305093387349537
859, 26.860822, 15.891, 247.500, -28331, 13219, 00000000, 16.305093387349537
860, 26.891926, 15.891, 248.627, -28331, 13219, 00000000, 16.305093387349537
861, 26.923258, 15.891, 249.752, -28331, 13219, 00000000, 16.305093387349537
862, 26.954554, 15.891, 250.876, -28331, 13219, 00000000, 16.305093387349537
863, 26.985718, 15.891, 252.000, -28331, 13219, 00000000, 16.305093387349537
864, 27.016944, 15.891, 253.124, -28331, 13219, 00000000, 16.305093387349537
865, 27.048005, 15.891, 254.251, -28331, 13219, 00000000, 16.305093387349537
866, 27.079478, 15.891, 255.376, -28331, 13219, 00000000, 16.305093387349537
867, 27.110654, 15.891, 256.501, -28331, 13219, 00000000, 16.305093387349537
868, 27.141715, 15.891, 257.624, -28331, 13219, 00000000, 16.305093387349537
869, 27.173103, 15.891, 258.750, -28331, 13219, 00000000, 16.305093387349537
870, 27.204184, 15.891, 259.876, -28331, 13219, 00000000, 16.305093387349537
871, 27.235647, 15.891, 260.999, -28331, 13219, 00000000, 16.305093387349537
872, 27.266843, 15.891, 262.125, -28331, 13219, 00000000, 16.305093387349537
873, 27.297942, 15.891, 263.250, -28331, 13219, 00000000, 16.305093387349537
874, 27.329256, 15.891, 264.373, -28331, 13219, 00000000, 16.305093387349537
875, 27.360495, 15.891, 265.500, -28331, 13219, 00000000, 16.305093387349537
876, 27.391816, 15.891, 266.626, -28331, 13219, 00000000, 16.305093387349537
877, 27.422997, 15.891, 267.751, -28331, 13219, 00000000, 16.305093387349537
878, 27.454036, 15.891, 268.877, -28331, 13219, 00000000, 16.305093387349537
879, 27.485496, 15.891, 270.000, -28331, 13219, 00000000, 16.305093387349537
880, 27.516742, 15.891, 271.127, -28331, 13219, 00000000, 16.305093387349537
881, 27.547761, 15.891, 272.249, -28331, 13219, 00000000, 16.305093387349537
882, 27.579125, 15.891, 273.376, -28331, 13219, 00000000, 16.305093387349537
883, 27.610206, 15.891, 274.501, -28331, 13219, 00000000, 16.305093387349537
884, 27.641634, 15.891, 275.624, -28331, 13219, 00000000, 16.305093387349537
885, 27.672895, 15.891, 276.751, -28331, 13219, 00000000, 16.305093387349537
886, 27.703891, 15.891, 277.876, -28331, 13219, 00000000, 16.305093387349537
887, 27.735362, 15.891, 279.000, -28331, 13219, 00000000, 16.305093387349537
888, 27.766505, 15.891, 280.125, -28331, 13219, 00000000, 16.305093387349537
889, 27.797796, 15.891, 281.250, -28331, 13219, 00000000, 16.305093387349537
890, 27.829048, 15.891, 282.375, -28331, 13219, 00000000, 16.305093387349537
891, 27.860020, 15.891, 283.500, -28331, 13219, 00000000, 16.305093387349537
892, 27.891428, 15.891, 284.623, -28331, 13219, 00000000, 16.305093387349537
893, 27.922664, 15.891, 285.751, -28331, 13219, 00000000, 16.305093387349537
894, 27.953754, 15.891, 286.876, -28331, 13219, 00000000, 16.305093387349537
895, 27.985141, 15.891, 287.999, -28331, 13219, 00000000, 16.305093387349537
896, 28.016259, 15.891, 289.127, -28331, 13219, 00000000, 16.305093387349537
897, 28.047656, 15.891, 290.250, -28331, 13219, 00000000, 16.305093387349537
898, 28.078941, 15.891, 291.377, -28331, 13219, 00000000, 16.305093387349537
899, 28.109931, 15.891, 292.499, -28331, 13219, 00000000, 16.305093387349537
900, 28.141269, 15.891, 293.627, -28331, 13219, 00000000, 16.305093387349537
901, 28.172501, 15.891, 294.750, -28331, 13219, 00000000, 16.305093387349537
902, 28.203767, 15.891, 295.876, -28331, 13219, 00000000, 16.305093387349537
903, 28.235040, 15.891, 297.001, -28331, 13219, 00000000, 16.305093387349537
904, 28.266073, 15.891, 298.123, -28331, 13219, 00000000, 16.305093387349537
905, 28.297457, 15.891, 299.251, -28331, 13219, 00000000, 16.305093387349537
906, 28.328694, 15.891, 300.376, -28331, 13219, 00000000, 16.305093387349537
907, 28.359834, 15.891, 301.498, -28331, 13219, 00000000, 16.305093387349537
908, 28.391121, 15.891, 302.626, -28331, 13219, 00000000, 16.305093387349537
909, 28.422289, 15.891, 303.751, -28331, 13219, 00000000, 16.305093387349537
910, 28.453670, 15.891, 304.877, -28331, 13219, 00000000, 16.305093387349537
911, 28.484834, 15.891, 306.001, -28331, 13219, 00000000, 16.305093387349537
912, 28.515927, 15.891, 307.127, -28331, 13219, 00000000, 16.305093387349537
913, 28.547386, 15.891, 308.250, -28331, 13219, 00000000, 16.305093387349537
914, 28.578525, 15.891, 309.376, -28331, 13219, 00000000, 16.305093387349537
915, 28.609825, 15.891, 310.502, -28331, 13219, 00000000, 16.305093387349537
916, 28.641110, 15.891, 311.624, -28331, 13219, 00000000, 16.305093387349537
917, 28.672151, 15.891, 312.751, -28331, 13219, 00000000, 16.305093387349537
918, 28.703588, 15.891, 313.874, -28331, 13219, 00000000, 16.305093387349537
919, 28.734753, 15.891, 315.001, -28331, 13219, 00000000, 16.305093387349537
920, 28.765739, 15.891, 316.123, -28331, 13219, 00000000, 16.305093387349537
921, 28.797229, 15.891, 317.251, -28331, 13219, 00000000, 16.305093387349537
922, 28.828223, 15.891, 318.374, -28331, 13219, 00000000, 16.305093387349537
923, 28.859658, 15.891, 319.499, -28331, 13219, 00000000, 16.305093387349537
924, 28.890937, 15.891, 320.622, -28331, 13219, 00000000, 16.305093387349537
925, 28.921941, 15.891, 321.749, -28331, 13219, 00000000, 16.305093387349537
926, 28.953434, 15.891, 322.876, -28331, 13219, 00000000, 16.305093387349537
927, 28.999989, 15.891, 324.081, -28331, 13219, 00000000, 16.305093387349537
928, 29.015697, 15.891, 325.123, -28331, 13219, 00000000, 16.305093387349537
929, 29.047125, 15.891, 326.251, -28331, 13219, 00000000, 16.305093387349537
930, 29.093692, 15.891, 327.455, -28331, 13219, 00000000, 16.305093387349537
931, 29.109532, 15.891, 328.501, -28331, 13219, 00000000, 16.305093387349537
932, 29.156183, 15.891, 329.705, -28331, 13219, 00000000, 16.305093387349537
933, 29.171810, 15.891, 330.748, -28331, 13219, 00000000, 16.305093387349537
934, 29.203228, 15.891, 331.875, -28331, 13219, 00000000, 16.305093387349537
935, 29.249844, 15.891, 333.075, -28331, 13219, 00000000, 16.305093387349537
936, 29.281314, 15.891, 334.208, -28331, 13219, 00000000, 16.305093387349537
937, 29.312476, 15.891, 335.330, -28331, 13219, 00000000, 16.305093387349537
938, 29.343805, 15.891, 336.457, -28331, 13219, 00000000, 16.305093387349537
939, 29.374995, 15.891, 337.581, -28331, 13219, 00000000, 16.305093387349537
940, 29.406065, 15.891, 338.700, -28331, 13219, 00000000, 16.305093387349537
941, 29.437491, 15.891, 339.830, -28331, 13219, 00000000, 16.305093387349537
942, 29.468702, 15.891, 340.952, -28331, 13219, 00000000, 16.305093387349537
943, 29.499801, 15.891, 342.075, -28331, 13219, 00000000, 17.315079599439418
944, 29.531185, 15.891, 343.205, -28331, 13219, 00000000, 17.315079599439418
945, 29.562249, 15.891, -15.677, -28331, 13219, 00000000, 17.315079599439418
946, 29.593680, 15.891, -14.547, -28331, 13219, 00000000, 17.315079599439418
947, 29.624869, 16.000, -13.422, -28330, 13219, 00000000, 17.315079599439418
948, 29.655911, 16.108, -12.304, -28330, 13218, 00000000, 17.315079599439418
949, 29.687400, 16.325, -11.173, -28329, 13217, 00000000, 17.315079599439418
950, 29.718581, 16.758, -10.050, -28327, 13215, 00000000, 17.315079599439418
951, 29.749765, 17.192, -8.928, -28325, 13213, 00000000, 17.315079599439418
952, 29.780998, 17.734, -7.800, -28323, 13210, 00000000, 17.315079599439418
953, 29.812113, 18.059, -6.684, -28321, 13209, 00000000, 17.315079599439418
954, 29.843435, 18.167, -5.552, -28321, 13208, 00000000, 17.315079599439418
955, 29.874758, 18.167, -4.426, -28321, 13208, 00000000, 17.315079599439418
956, 29.905826, 18.059, -3.310, -28322, 13208, 00000000, 17.315079599439418
957, 29.937172, 17.951, -2.181, -28322, 13209, 00000000, 17.315079599439418
958, 29.968292, 17.951, -1.059, -28322, 13209, 00000000, 17.315079599439418
959, 29.999602, 17.734, 0.067, -28323, 13210, 00000000, 17.315079599439418
960, 30.030843, 17.300, 1.191, -28325, 13212, 00000000, 17.315079599439418
961, 30.061880, 17.084, 2.307, -28326, 13213, 00000000, 17.315079599439418
962, 30.093299, 16.975, 3.438, -28326, 13214, 00000000, 17.315079599439418
963, 30.124637, 16.975, 4.570, -28326, 13214, 00000000, 17.315079599439418
964, 30.155826, 16.975, 5.692, -28326, 13214, 00000000, 17.315079599439418
965, 30.187083, 16.975, 6.817, -28326, 13214, 00000000, 17.315079599439418
966, 30.218092, 16.975, 7.931, -28326, 13214, 00000000, 17.315079599439418
967, 30.249465, 16.975, 9.063, -28326, 13214, 00000000, 17.315079599439418
968, 30.280669, 16.975, 10.185, -28326, 13214, 00000000, 17.315079599439418
969, 30.311794, 16.975, 11.305, -28326, 13214, 00000000, 17.315079599439418
970, 30.343142, 16.975, 12.441, -28326, 13214, 00000000, 17.315079599439418
971, 30.374254, 16.975, 13.554, -28326, 13214, 00000000, 17.315079599439418
972, 30.405593, 16.975, 14.682, -28326, 13214, 00000000, 17.315079599439418
973, 30.436821, 16.975, 15.807, -28326, 13214, 00000000, 17.315079599439418
974, 30.468012, 16.975, 16.928, -28326, 13214, 00000000, 17.315079599439418
975, 30.499316, 16.975, 18.056, -28326, 13214, 00000000, 17.315079599439418
976, 30.530554, 16.975, 19.179, -28326, 13214, 00000000, 17.315079599439418
977, 30.561807, 16.975, 20.305, -28326, 13214, 00000000, 17.315079599439418
978, 30.593050, 16.975, 21.431, -28326, 13214, 00000000, 17.315079599439418
979, 30.624139, 16.975, 22.553, -28326, 13214, 00000000, 17.315079599439418
980, 30.655495, 16.975, 23.681, -28326, 13214, 00000000, 17.315079599439418
981, 30.686798, 16.975, 24.803, -28326, 13214, 00000000, 17.315079599439418
982, 30.717755, 16.975, 25.922, -28326, 13214, 00000000, 17.315079599439418
983, 30.749171, 16.975, 27.052, -28326, 13214, 00000000, 17.315079599439418
984, 30.780261, 16.975, 28.171, -28326, 13214, 00000000, 17.315079599439418
985, 30.811721, 16.975, 29.305, -28326, 13214, 00000000, 17.315079599439418
986, 30.842977, 16.975, 30.427, -28326, 13214, 00000000, 17.315079599439418
987, 30.873902, 16.975, 31.541, -28326, 13214, 00000000, 17.315079599439418
988, 30.905303, 16.975, 32.673, -28326, 13214, 00000000, 17.315079599439418
989, 30.936535, 16.975, 33.796, -28326, 13214, 00000000, 17.315079599439418
990, 30.967718, 16.975, 34.918, -28326, 13214, 00000000, 17.315079599439418
991, 30.999142, 16.975, 36.049, -28326, 13214, 00000000, 17.315079599439418
992, 31.030144, 16.975, 37.166, -28326, 13214, 00000000, 17.315079599439418
993, 31.061541, 16.975, 38.296, -28326, 13214, 00000000, 17.315079599439418
994, 31.092705, 16.975, 39.418, -28326, 13214, 00000000, 17.315079599439418
995, 31.123795, 16.975, 40.536, -28326, 13214, 00000000, 17.315079599439418
996, 31.155291, 16.975, 41.672, -28326, 13214, 00000000, 17.315079599439418
997, 31.186279, 16.975, 42.787, -28326, 13214, 00000000, 17.315079599439418
998, 31.217670, 16.975, 43.917, -28326, 13214, 00000000, 17.315079599439418
999, 31.248924, 16.975, 45.043, -28326, 13214, 00000000, 17.315079599439418
1000, 31.280026, 16.975, 46.161, -28326, 13214, 00000000, 17.315079599439418
1001, 31.311364, 16.975, 47.290, -28326, 13214, 00000000, 17.315079599439418
1002, 31.342652, 16.975, 48.416, -28326, 13214, 00000000, 17.315079599439418
1003, 31.373630, 16.975, 49.531, -28326, 13214, 00000000, 17.315079599439418
1004, 31.405031, 16.975, 50.664, -28326, 13214, 00000000, 17.315079599439418
1005, 31.436250, 16.975, 51.785, -28326, 13214, 00000000, 17.315079599439418
1006, 31.467570, 16.975, 52.914, -28326, 13214, 00000000, 17.315079599439418
1007, 31.498769, 16.975, 54.036, -28326, 13214, 00000000, 17.315079599439418
1008, 31.529873, 16.975, 55.156, -28326, 13214, 00000000, 17.315079599439418
1009, 31.561279, 16.975, 56.291, -28326, 13214, 00000000, 17.315079599439418
1010, 31.592348, 16.975, 57.405, -28326, 13214, 00000000, 17.315079599439418
1011, 31.623773, 16.975, 58.536, -28326, 13214, 00000000, 17.315079599439418
1012, 31.654909, 16.975, 59.661, -28326, 13214, 00000000, 17.315079599439418
1013, 31.685958, 16.975, 60.777, -28326, 13214, 00000000, 17.315079599439418
1014, 31.717403, 16.975, 61.906, -28326, 13214, 00000000, 17.315079599439418
1015, 31.748650, 16.975, 63.031, -28326, 13214, 00000000, 17.315079599439418
1016, 31.779668, 16.975, 64.151, -28326, 13214, 00000000, 17.315079599439418
1017, 31.811106, 16.975, 65.280, -28326, 13214, 00000000, 17.315079599439418
1018, 31.842171, 16.975, 66.398, -28326, 13214, 00000000, 17.315079599439418
1019, 31.873581, 16.975, 67.531, -28326, 13214, 00000000, 17.315079599439418
1020, 31.904776, 16.975, 68.655, -28326, 13214, 00000000, 17.315079599439418
1021, 31.935872, 16.975, 69.774, -28326, 13214, 00000000, 17.315079599439418
1022, 31.967281, 16.975, 70.903, -28326, 13214, 00000000, 17.315079599439418
1023, 31.998457, 16.975, 72.024, -28326, 13214, 00000000, 17.315079599439418
1024, 32.029694, 16.975, 73.148, -28326, 13214, 00000000, 17.315079599439418
1025, 32.060982, 16.975, 74.276, -28326, 13214, 00000000, 17.315079599439418
1026, 32.091947, 16.975, 75.393, -28326, 13214, 00000000, 17.315079599439418
1027, 32.123473, 16.975, 76.527, -28326, 13214, 00000000, 17.315079599439418
1028, 32.154587, 16.975, 77.647, -28326, 13214, 00000000, 17.315079599439418
1029, 32.185760, 16.975, 78.768, -28326, 13214, 00000000, 17.315079599439418
1030, 32.217122, 16.975, 79.896, -28326, 13214, 00000000, 17.315079599439418
1031, 32.248147, 16.975, 81.014, -28326, 13214, 00000000, 17.315079599439418
1032, 32.279558, 16.975, 82.146, -28326, 13214, 00000000, 17.315079599439418
1033, 32.310869, 16.975, 83.271, -28326, 13214, 00000000, 17.315079599439418
1034, 32.341845, 16.975, 84.387, -28326, 13214, 00000000, 17.315079599439418
1035, 32.373283, 16.975, 85.519, -28326, 13214, 00000000, 17.315079599439418
1036, 32.404536, 16.975, 86.646, -28326, 13214, 00000000, 17.315079599439418
1037, 32.435684, 16.975, 87.766, -28326, 13214, 00000000, 17.315079599439418
1038, 32.466967, 16.975, 88.890, -28326, 13214, 00000000, 17.315079599439418
1039, 32.497996, 16.975, 90.008, -28326, 13214, 00000000, 17.315079599439418
1040, 32.529491, 16.975, 91.142, -28326, 13214, 00000000, 17.315079599439418
1041, 32.560611, 16.975, 92.263, -28326, 13214, 00000000, 17.315079599439418
1042, 32.591741, 16.975, 93.383, -28326, 13214, 00000000, 17.315079599439418
1043, 32.623169, 16.975, 94.513, -28326, 13214, 00000000, 17.315079599439418
1044, 32.654180, 16.975, 95.635, -28326, 13214, 00000000, 17.315079599439418
1045, 32.685546, 16.975, 96.763, -28326, 13214, 00000000, 17.315079599439418
1046, 32.716873, 16.975, 97.889, -28326, 13214, 00000000, 17.315079599439418
1047, 32.747842, 16.975, 99.002, -28326, 13214, 00000000, 17.315079599439418
1048, 32.779308, 16.975, 100.134, -28326, 13214, 00000000, 17.315079599439418
1049, 32.810514, 16.975, 101.259, -28326, 13214, 00000000, 17.315079599439418
1050, 32.841777, 16.975, 102.384, -28326, 13214, 00000000, 17.315079599439418
1051, 32.872933, 16.975, 103.510, -28326, 13214, 00000000, 17.315079599439418
1052, 32.904004, 16.975, 104.625, -28326, 13214, 00000000, 17.315079599439418
1053, 32.935489, 16.975, 105.759, -28326, 13214, 00000000, 17.315079599439418
1054, 32.966661, 16.975, 106.881, -28326, 13214, 00000000, 17.315079599439418
1055, 32.997768, 16.975, 108.000, -28326, 13214, 00000000, 17.315079599439418
1056, 33.029072, 16.975, 109.127, -28326, 13214, 00000000, 17.315079599439418
1057, 33.060277, 16.975, 110.249, -28326, 13214, 00000000, 17.315079599439418
1058, 33.091674, 16.975, 111.379, -28326, 13214, 00000000, 17.315079599439418
1059, 33.122896, 16.975, 112.504, -28326, 13214, 00000000, 17.315079599439418
1060, 33.153900, 16.975, 113.628, -28326, 13214, 00000000, 17.315079599439418
1061, 33.185277, 16.975, 114.752, -28326, 13214, 00000000, 17.315079599439418
1062, 33.216581, 16.975, 115.877, -28326, 13214, 00000000, 17.315079599439418
1063, 33.247785, 16.975, 117.000, -28326, 13214, 00000000, 17.315079599439418
1064, 33.278945, 16.975, 118.127, -28326, 13214, 00000000, 17.315079599439418
1065, 33.310100, 16.975, 119.251, -28326, 13214, 00000000, 17.315079599439418
1066, 33.341434, 16.975, 120.373, -28326, 13214, 00000000, 17.315079599439418
1067, 33.372727, 16.975, 121.500, -28326, 13214, 00000000, 17.315079599439418
1068, 33.403798, 16.975, 122.627, -28326, 13214, 00000000, 17.315079599439418
1069, 33.435096, 16.975, 123.751, -28326, 13214, 00000000, 17.315079599439418
1070, 33.466294, 16.975, 124.876, -28326, 13214, 00000000, 17.315079599439418
1071, 33.497681, 16.975, 126.001, -28326, 13214, 00000000, 17.315079599439418
1072, 33.528858, 16.975, 127.123, -28326, 13214, 00000000, 17.315079599439418
1073, 33.559899, 16.975, 128.251, -28326, 13214, 00000000, 17.315079599439418
1074, 33.591340, 16.975, 129.374, -28326, 13214, 00000000, 17.315079599439418
1075, 33.622531, 16.975, 130.501, -28326, 13214, 00000000, 17.315079599439418
1076, 33.653743, 16.975, 131.627, -28326, 13214, 00000000, 17.315079599439418
1077, 33.685017, 16.975, 132.752, -28326, 13214, 00000000, 17.315079599439418
1078, 33.716111, 16.975, 133.875, -28326, 13214, 00000000, 17.315079599439418
1079, 33.747534, 16.975, 135.000, -28326, 13214, 00000000, 17.315079599439418
1080, 33.778656, 16.975, 136.126, -28326, 13214, 00000000, 17.315079599439418
1081, 33.809810, 16.975, 137.252, -28326, 13214, 00000000, 17.315079599439418
1082, 33.841159, 16.975, 138.376, -28326, 13214, 00000000, 17.315079599439418
1083, 33.872321, 16.975, 139.499, -28326, 13214, 00000000, 17.315079599439418
1084, 33.903695, 16.975, 140.624, -28326, 13214, 00000000, 17.315079599439418
1085, 33.934890, 16.975, 141.751, -28326, 13214, 00000000, 17.315079599439418
1086, 33.965872, 16.975, 142.875, -28326, 13214, 00000000, 17.315079599439418
1087, 33.997365, 16.975, 144.000, -28326, 13214, 00000000, 17.315079599439418
1088, 34.028523, 16.975, 145.127, -28326, 13214, 00000000, 17.315079599439418
1089, 34.059752, 16.975, 146.249, -28326, 13214, 00000000, 17.315079599439418
1090, 34.091017, 16.975, 147.375, -28326, 13214, 00000000, 17.315079599439418
1091, 34.122069, 16.975, 148.502, -28326, 13214, 00000000, 17.315079599439418
1092, 34.153565, 16.975, 149.623, -28326, 13214, 00000000, 17.315079599439418
1093, 34.184782, 16.975, 150.752, -28326, 13214, 00000000, 17.315079599439418
1094, 34.215801, 16.975, 151.874, -28326, 13214, 00000000, 17.315079599439418
1095, 34.247160, 16.975, 153.000, -28326, 13214, 00000000, 17.315079599439418
1096, 34.278259, 16.975, 154.126, -28326, 13214, 00000000, 17.315079599439418
1097, 34.309727, 16.975, 155.249, -28326, 13214, 00000000, 17.315079599439418
1098, 34.340880, 16.975, 156.373, -28326, 13214, 00000000, 17.315079599439418
1099, 34.371933, 16.975, 157.500, -28326, 13214, 00000000, 17.315079599439418
1100, 34.403400, 16.975, 158.626, -28326, 13214, 00000000, 17.315079599439418
1101, 34.434548, 16.975, 159.748, -28326, 13214, 00000000, 17.315079599439418
1102, 34.465792, 16.975, 160.874, -28326, 13214, 00000000, 17.315079599439418
1103, 34.497051, 16.975, 162.002, -28326, 13214, 00000000, 17.315079599439418
1104, 34.528097, 16.975, 163.124, -28326, 13214, 00000000, 17.315079599439418
1105, 34.559567, 16.975, 164.252, -28326, 13214, 00000000, 17.315079599439418
1106, 34.590705, 16.975, 165.375, -28326, 13214, 00000000, 17.315079599439418
1107, 34.621807, 16.975, 166.498, -28326, 13214, 00000000, 17.315079599439418
1108, 34.653210, 16.975, 167.626, -28326, 13214, 00000000, 17.315079599439418
1109, 34.684227, 16.975, 168.751, -28326, 13214, 00000000, 17.315079599439418
1110, 34.715708, 16.975, 169.877, -28326, 13214, 00000000, 17.315079599439418
1111, 34.746978, 16.975, 170.998, -28326, 13214, 00000000, 17.315079599439418
1112, 34.777934, 16.975, 172.127, -28326, 13214, 00000000, 17.315079599439418
1113, 34.809401, 16.975, 173.252, -28326, 13214, 00000000, 17.315079599439418
1114, 34.840608, 16.975, 174.377, -28326, 13214, 00000000, 17.315079599439418
1115, 34.871730, 16.975, 175.500, -28326, 13214, 00000000, 17.315079599439418
1116, 34.903129, 16.975, 176.627, -28326, 13214, 00000000, 17.315079599439418
1117, 34.934091, 16.975, 177.750, -28326, 13214, 00000000, 17.315079599439418
1118, 34.965539, 16.975, 178.876, -28326, 13214, 00000000, 17.315079599439418
1119, 34.996804, 16.975, 180.000, -28326, 13214, 00000000, 17.315079599439418
1120, 35.027857, 16.975, 181.127, -28326, 13214, 00000000, 17.315079599439418
1121, 35.059255, 16.975, 182.249, -28326, 13214, 00000000, 17.315079599439418
1122, 35.090314, 16.975, 183.376, -28326, 13214, 00000000, 17.315079599439418
1123, 35.121701, 16.975, 184.501, -28326, 13214, 00000000, 17.315079599439418
1124, 35.152874, 16.975, 185.625, -28326, 13214, 00000000, 17.315079599439418
1125, 35.183938, 16.975, 186.749, -28326, 13214, 00000000, 17.315079599439418
1126, 35.215321, 16.975, 187.876, -28326, 13214, 00000000, 17.315079599439418
1127, 35.246642, 16.975, 189.002, -28326, 13214, 00000000, 17.315079599439418
1128, 35.277704, 16.975, 190.123, -28326, 13214, 00000000, 17.315079599439418
1129, 35.309103, 16.975, 191.252, -28326, 13214, 00000000, 17.315079599439418
1130, 35.340155, 16.975, 192.376, -28326, 13214, 00000000, 17.315079599439418
1131, 35.371581, 16.975, 193.501, -28326, 13214, 00000000, 17.315079599439418
1132, 35.402836, 16.975, 194.624, -28326, 13214, 00000000, 17.315079599439418
1133, 35.433802, 16.975, 195.752, -28326, 13214, 00000000, 17.315079599439418
1134, 35.465211, 16.975, 196.874, -28326, 13214, 00000000, 17.315079599439418
1135, 35.496249, 16.975, 197.999, -28326, 13214, 00000000, 17.315079599439418
1136, 35.527657, 16.975, 199.125, -28326, 13214, 00000000, 17.315079599439418
1137, 35.558913, 16.975, 200.251, -28326, 13214, 00000000, 17.315079599439418
1138, 35.589993, 16.975, 201.374, -28326, 13214, 00000000, 17.315079599439418
1139, 35.621377, 16.975, 202.502, -28326, 13214, 00000000, 17.315079599439418
1140, 35.652570, 16.975, 203.627, -28326, 13214, 00000000, 17.315079599439418
1141, 35.683627, 16.975, 204.750, -28326, 13214, 00000000, 17.315079599439418
1142, 35.715146, 16.975, 205.875, -28326, 13214, 00000000, 17.315079599439418
1143, 35.746171, 16.975, 207.000, -28326, 13214, 00000000, 17.315079599439418
1144, 35.777590, 16.975, 208.126, -28326, 13214, 00000000, 17.315079599439418
1145, 35.808743, 16.975, 209.249, -28326, 13214, 00000000, 17.315079599439418
1146, 35.839853, 16.975, 210.373, -28326, 13214, 00000000, 17.315079599439418
1147, 35.871285, 16.975, 211.499, -28326, 13214, 00000000, 17.315079599439418
1148, 35.902425, 16.975, 212.624, -28326, 13214, 00000000, 17.315079599439418
1149, 35.933687, 16.975, 213.750, -28326, 13214, 00000000, 17.315079599439418
1150, 35.964987, 16.975, 214.876, -28326, 13214, 00000000, 17.315079599439418
1151, 35.996026, 16.975, 216.002, -28326, 13214, 00000000, 17.315079599439418
1152, 36.027441, 16.975, 217.125, -28326, 13214, 00000000, 17.315079599439418
1153, 36.058677, 16.975, 218.250, -28326, 13214, 00000000, 17.315079599439418
1154, 36.089682, 16.975, 219.375, -28326, 13214, 00000000, 17.315079599439418
1155, 36.121088, 16.975, 220.499, -28326, 13214, 00000000, 17.315079599439418
1156, 36.152121, 16.975, 221.625, -28326, 13214, 00000000, 17.315079599439418
