Data Counter, Data Time, Angle, Counter, Left Encoder Counts, Right Encoder Counts, Bumper Byte, Desired Heading
385, 12.053960, 30.000, 74.250, 8007, -7667, 00000000, 30.0
386, 12.084973, 30.000, 75.374, 8007, -7667, 00000000, 30.0
387, 12.116457, 30.000, 76.501, 8007, -7667, 00000000, 30.0
388, 12.147603, 30.000, 77.624, 8007, -7667, 00000000, 30.0
389, 12.178712, 30.000, 78.750, 8007, -7667, 00000000, 30.0
390, 12.210103, 30.000, 79.877, 8007, -7667, 00000000, 30.0
391, 12.241127, 30.000, 81.000, 8007, -7667, 00000000, 30.0
392, 12.272535, 30.000, 82.125, 8007, -7667, 00000000, 30.0
393, 12.303842, 30.000, 83.250, 8007, -7667, 00000000, 30.0
394, 12.334874, 30.000, 84.376, 8007, -7667, 00000000, 30.0
