Data Counter, Data Time, Angle, Counter, Left Encoder Counts, Right Encoder Counts, Bumper Byte, Desired Heading
1661, 51.934501, 14.833, 69.751, 26622, -5858, 00000000, 15.131242979548128
1662, 51.965742, 14.833, 70.875, 26622, -5858, 00000000, 15.131242979548128
1663, 51.996940, 14.833, 72.000, 26622, -5858, 00000000, 15.131242979548128
1664, 52.028237, 14.833, 73.126, 26622, -5858, 00000000, 15.131242979548128
1665, 52.059511, 14.833, 74.250, 26622, -5858, 00000000, 15.131242979548128
1666, 52.090694, 14.833, 75.376, 26622, -5858, 00000000, 15.131242979548128
1667, 52.122000, 14.833, 76.500, 26622, -5858, 00000000, 15.131242979548128
1668, 52.153230, 14.833, 77.626, 26622, -5858, 00000000, 15.131242979548128
1669, 52.184454, 14.833, 78.751, 26622, -5858, 00000000, 15.131242979548128
1670, 52.215728, 14.833, 79.876, 26622, -5858, 00000000, 15.131242979548128
1671, 52.246948, 14.833, 81.000, 26622, -5858, 00000000, 15.131242979548128
1672, 52.278201, 14.833, 82.126, 26622, -5858, 00000000, 15.131242979548128
1673, 52.309479, 14.833, 83.251, 26622, -5858, 00000000, 15.131242979548128
1674, 52.340714, 14.833, 84.374, 26622, -5858, 00000000, 15.131242979548128
1675, 52.371959, 14.833, 85.500, 26622, -5858, 00000000, 15.131242979548128
1676, 52.403231, 14.833, 86.624, 26622, -5858, 00000000, 15.131242979548128
1677, 52.434464, 14.833, 87.750, 26622, -5858, 00000000, 15.131242979548128
1678, 52.465717, 14.833, 88.875, 26622, -5858, 00000000, 15.131242979548128
1679, 52.496948, 14.833, 90.000, 26622, -5858, 00000000, 15.131242979548128
1680, 52.528186, 14.833, 91.125, 26622, -5858, 00000000, 15.131242979548128
1681, 52.559480, 14.833, 92.250, 26622, -5858, 00000000, 15.131242979548128
1682, 52.590659, 14.833, 93.375, 26622, -5858, 00000000, 15.131242979548128
1683, 52.621965, 14.833, 94.501, 26622, -5858, 00000000, 15.131242979548128
1684, 52.653208, 14.833, 95.625, 26622, -5858, 00000000, 15.131242979548128
1685, 52.684430, 14.833, 96.750, 26622, -5858, 00000000, 15.131242979548128
1686, 52.715692, 14.833, 97.875, 26622, -5858, 00000000, 15.131242979548128
1687, 52.746903, 14.833, 98.999, 26622, -5858, 00000000, 15.131242979548128
1688, 52.778171, 14.833, 100.125, 26622, -5858, 00000000, 15.131242979548128
1689, 52.809471, 14.833, 101.250, 26622, -5858, 00000000, 15.131242979548128
1690, 52.840695, 14.833, 102.375, 26622, -5858, 00000000, 15.131242979548128
1691, 52.871956, 14.833, 103.499, 26622, -5858, 00000000, 15.131242979548128
1692, 52.903212, 14.833, 104.625, 26622, -5858, 00000000, 15.131242979548128
1693, 52.934460, 14.833, 105.750, 26622, -5858, 00000000, 15.131242979548128
1694, 52.965692, 14.833, 106.876, 26622, -5858, 00000000, 15.131242979548128
1695, 52.996933, 14.833, 108.001, 26622, -5858, 00000000, 15.131242979548128
1696, 53.028169, 14.833, 109.124, 26622, -5858, 00000000, 15.131242979548128
1697, 53.059463, 14.833, 110.250, 26622, -5858, 00000000, 15.131242979548128
1698, 53.090681, 14.833, 111.376, 26622, -5858, 00000000, 15.131242979548128
1699, 53.121929, 14.833, 112.500, 26622, -5858, 00000000, 15.131242979548128
1700, 53.153173, 14.833, 113.624, 26622, -5858, 00000000, 15.131242979548128
1701, 53.184446, 14.833, 114.751, 26622, -5858, 00000000, 15.131242979548128
1702, 53.215692, 14.833, 115.874, 26622, -5858, 00000000, 15.131242979548128
1703, 53.246884, 14.833, 117.001, 26622, -5858, 00000000, 15.131242979548128
1704, 53.278195, 14.833, 118.126, 26622, -5858, 00000000, 15.131242979548128
1705, 53.309402, 14.833, 119.251, 26622, -5858, 00000000, 15.131242979548128
1706, 53.340662, 14.833, 120.376, 26622, -5858, 00000000, 15.131242979548128
1707, 53.371919, 14.833, 121.500, 26622, -5858, 00000000, 15.131242979548128
1708, 53.403214, 14.833, 122.626, 26622, -5858, 00000000, 15.131242979548128
1709, 53.434423, 14.833, 123.750, 26622, -5858, 00000000, 15.131242979548128
1710, 53.465679, 14.833, 124.875, 26622, -5858, 00000000, 15.131242979548128
1711, 53.496874, 14.833, 126.000, 26622, -5858, 00000000, 15.131242979548128
1712, 53.528185, 14.833, 127.126, 26622, -5858, 00000000, 15.131242979548128
1713, 53.559437, 14.833, 128.251, 26622, -5858, 00000000, 15.131242979548128
1714, 53.590658, 14.833, 129.376, 26622, -5858, 00000000, 15.131242979548128
1715, 53.621892, 14.833, 130.501, 26622, -5858, 00000000, 15.131242979548128
1716, 53.653196, 14.833, 131.625, 26622, -5858, 00000000, 15.131242979548128
1717, 53.684425, 14.833, 132.749, 26622, -5858, 00000000, 15.131242979548128
1718, 53.715665, 14.833, 133.876, 26622, -5858, 00000000, 15.131242979548128
1719, 53.746898, 14.833, 135.000, 26622, -5858, 00000000, 15.131242979548128
1720, 53.778161, 14.833, 136.125, 26622, -5858, 00000000, 15.131242979548128
1721, 53.809416, 14.833, 137.249, 26622, -5858, 00000000, 15.131242979548128
1722, 53.840636, 14.833, 138.375, 26622, -5858, 00000000, 15.131242979548128
1723, 53.871902, 14.833, 139.501, 26622, -5858, 00000000, 15.131242979548128
1724, 53.903141, 14.833, 140.625, 26622, -5858, 00000000, 15.131242979548128
1725, 53.934385, 14.833, 141.750, 26622, -5858, 00000000, 15.131242979548128
1726, 53.965675, 14.833, 142.875, 26622, -5858, 00000000, 15.131242979548128
1727, 53.996858, 14.833, 143.999, 26622, -5858, 00000000, 15.131242979548128
1728, 54.028137, 14.833, 145.125, 26622, -5858, 00000000, 15.131242979548128
1729, 54.059374, 14.833, 146.250, 26622, -5858, 00000000, 15.131242979548128
1730, 54.090597, 14.833, 147.375, 26622, -5858, 00000000, 15.131242979548128
1731, 54.121871, 14.833, 148.500, 26622, -5858, 00000000, 15.131242979548128
1732, 54.153175, 14.833, 149.625, 26622, -5858, 00000000, 15.131242979548128
1733, 54.184413, 14.833, 150.751, 26622, -5858, 00000000, 15.131242979548128
1734, 54.215672, 14.833, 151.876, 26622, -5858, 00000000, 15.131242979548128
1735, 54.246848, 14.833, 153.001, 26622, -5858, 00000000, 15.131242979548128
1736, 54.278159, 14.833, 154.125, 26622, -5858, 00000000, 15.131242979548128
1737, 54.309408, 14.833, 155.250, 26622, -5858, 00000000, 15.131242979548128
1738, 54.340605, 14.833, 156.375, 26622, -5858, 00000000, 15.131242979548128
1739, 54.371883, 14.833, 157.500, 26622, -5858, 00000000, 15.131242979548128
1740, 54.403111, 14.833, 158.625, 26622, -5858, 00000000, 15.131242979548128
1741, 54.434389, 14.833, 159.750, 26622, -5858, 00000000, 15.131242979548128
1742, 54.465610, 14.833, 160.875, 26622, -5858, 00000000, 15.131242979548128
1743, 54.496864, 14.833, 162.001, 26622, -5858, 00000000, 15.131242979548128
1744, 54.528146, 14.833, 163.125, 26622, -5858, 00000000, 15.131242979548128
1745, 54.559392, 14.833, 164.249, 26622, -5858, 00000000, 15.131242979548128
1746, 54.590587, 14.833, 165.375, 26622, -5858, 00000000, 15.131242979548128
1747, 54.621876, 14.833, 166.501, 26622, -5858, 00000000, 15.131242979548128
1748, 54.653152, 14.833, 167.626, 26622, -5858, 00000000, 15.131242979548128
1749, 54.684385, 14.833, 168.749, 26622, -5858, 00000000, 15.131242979548128
1750, 54.715615, 14.833, 169.875, 26622, -5858, 00000000, 15.131242979548128
1751, 54.746872, 14.833, 171.001, 26622, -5858, 00000000, 15.131242979548128
1752, 54.778098, 14.833, 172.124, 26622, -5858, 00000000, 15.131242979548128
1753, 54.809347, 14.833, 173.251, 26622, -5858, 00000000, 15.131242979548128
1754, 54.840601, 14.833, 174.376, 26622, -5858, 00000000, 15.131242979548128
1755, 54.871843, 14.833, 175.501, 26622, -5858, 00000000, 15.131242979548128
1756, 54.903140, 14.833, 176.626, 26622, -5858, 00000000, 15.131242979548128
1757, 54.934377, 14.833, 177.751, 26622, -5858, 00000000, 15.131242979548128
1758, 54.965597, 14.833, 178.876, 26622, -5858, 00000000, 15.131242979548128
1759, 54.996861, 14.833, 180.000, 26622, -5858, 00000000, 15.131242979548128
1760, 55.028139, 14.833, 181.125, 26622, -5858, 00000000, 15.131242979548128
1761, 55.059362, 14.833, 182.251, 26622, -5858, 00000000, 15.131242979548128
1762, 55.090573, 14.833, 183.376, 26622, -5858, 00000000, 15.131242979548128
1763, 55.121837, 14.833, 184.499, 26622, -5858, 00000000, 15.131242979548128
1764, 55.153104, 14.833, 185.625, 26622, -5858, 00000000, 15.131242979548128
1765, 55.184327, 14.833, 186.751, 26622, -5858, 00000000, 15.131242979548128
1766, 55.215611, 14.833, 187.875, 26622, -5858, 00000000, 15.131242979548128
1767, 55.246849, 14.833, 189.000, 26622, -5858, 00000000, 15.131242979548128
1768, 55.278107, 14.833, 190.125, 26622, -5858, 00000000, 15.131242979548128
1769, 55.309362, 14.833, 191.250, 26622, -5858, 00000000, 15.131242979548128
1770, 55.340569, 14.833, 192.376, 26622, -5858, 00000000, 15.131242979548128
1771, 55.371829, 14.833, 193.501, 26622, -5858, 00000000, 15.131242979548128
1772, 55.403088, 14.833, 194.625, 26622, -5858, 00000000, 15.131242979548128
1773, 55.434346, 14.833, 195.749, 26622, -5858, 00000000, 15.131242979548128
1774, 55.465611, 14.833, 196.875, 26622, -5858, 00000000, 15.131242979548128
1775, 55.496801, 14.833, 198.000, 26622, -5858, 00000000, 15.131242979548128
1776, 55.528100, 14.833, 199.125, 26622, -5858, 00000000, 15.131242979548128
1777, 55.559334, 14.833, 200.251, 26622, -5858, 00000000, 15.131242979548128
1778, 55.590544, 14.833, 201.375, 26622, -5858, 00000000, 15.131242979548128
1779, 55.621815, 14.833, 202.501, 26622, -5858, 00000000, 15.131242979548128
1780, 55.653103, 14.833, 203.625, 26622, -5858, 00000000, 15.131242979548128
1781, 55.684352, 14.833, 204.749, 26622, -5858, 00000000, 15.131242979548128
1782, 55.715609, 14.833, 205.875, 26622, -5858, 00000000, 15.131242979548128
1783, 55.746831, 14.833, 207.001, 26622, -5858, 00000000, 15.131242979548128
1784, 55.778073, 14.833, 208.124, 26622, -5858, 00000000, 15.131242979548128
1785, 55.809324, 14.833, 209.250, 26622, -5858, 00000000, 15.131242979548128
1786, 55.840531, 14.833, 210.375, 26622, -5858, 00000000, 15.131242979548128
1787, 55.871852, 14.833, 211.500, 26622, -5858, 00000000, 15.131242979548128
1788, 55.903092, 14.833, 212.625, 26622, -5858, 00000000, 15.131242979548128
1789, 55.934327, 14.833, 213.751, 26622, -5858, 00000000, 15.131242979548128
1790, 55.965564, 14.833, 214.876, 26622, -5858, 00000000, 15.131242979548128
1791, 55.996805, 14.833, 216.000, 26622, -5858, 00000000, 15.131242979548128
1792, 56.028087, 14.833, 217.126, 26622, -5858, 00000000, 15.131242979548128
1793, 56.059307, 14.833, 218.251, 26622, -5858, 00000000, 15.131242979548128
1794, 56.090568, 14.833, 219.376, 26622, -5858, 00000000, 15.131242979548128
1795, 56.121799, 14.833, 220.500, 26622, -5858, 00000000, 15.131242979548128
1796, 56.153075, 14.833, 221.626, 26622, -5858, 00000000, 15.131242979548128
1797, 56.184323, 14.833, 222.751, 26622, -5858, 00000000, 15.131242979548128
1798, 56.215562, 14.833, 223.876, 26622, -5858, 00000000, 15.131242979548128
1799, 56.246768, 14.833, 225.000, 26622, -5858, 00000000, 15.131242979548128
1800, 56.278080, 14.833, 226.126, 26622, -5858, 00000000, 15.131242979548128
1801, 56.309304, 14.833, 227.251, 26622, -5858, 00000000, 15.131242979548128
1802, 56.340526, 14.833, 228.374, 26622, -5858, 00000000, 15.131242979548128
1803, 56.371813, 14.833, 229.500, 26622, -5858, 00000000, 15.131242979548128
1804, 56.403077, 14.833, 230.626, 26622, -5858, 00000000, 15.131242979548128
1805, 56.434304, 14.833, 231.751, 26622, -5858, 00000000, 15.131242979548128
1806, 56.465541, 14.833, 232.876, 26622, -5858, 00000000, 15.131242979548128
1807, 56.496803, 14.833, 234.000, 26622, -5858, 00000000, 15.131242979548128
1808, 56.528073, 14.833, 235.125, 26622, -5858, 00000000, 15.131242979548128
1809, 56.559275, 14.833, 236.251, 26622, -5858, 00000000, 15.131242979548128
1810, 56.590525, 14.833, 237.376, 26622, -5858, 00000000, 15.131242979548128
1811, 56.621774, 14.833, 238.499, 26622, -5858, 00000000, 15.131242979548128
1812, 56.653062, 14.833, 239.625, 26622, -5858, 00000000, 15.131242979548128
1813, 56.684297, 14.833, 240.750, 26622, -5858, 00000000, 15.131242979548128
1814, 56.715570, 14.833, 241.875, 26622, -5858, 00000000, 15.131242979548128
1815, 56.746752, 14.833, 243.001, 26622, -5858, 00000000, 15.131242979548128
1816, 56.778023, 14.833, 244.125, 26622, -5858, 00000000, 15.131242979548128
1817, 56.809268, 14.833, 245.250, 26622, -5858, 00000000, 15.131242979548128
1818, 56.840505, 14.833, 246.376, 26622, -5858, 00000000, 15.131242979548128
1819, 56.871771, 14.833, 247.501, 26622, -5858, 00000000, 15.131242979548128
1820, 56.903017, 14.833, 248.626, 26622, -5858, 00000000, 15.131242979548128
1821, 56.934298, 14.833, 249.750, 26622, -5858, 00000000, 15.131242979548128
1822, 56.965542, 14.833, 250.875, 26622, -5858, 00000000, 15.131242979548128
1823, 56.996779, 14.833, 252.001, 26622, -5858, 00000000, 15.131242979548128
1824, 57.028037, 14.833, 253.125, 26622, -5858, 00000000, 15.131242979548128
1825, 57.059275, 14.833, 254.250, 26622, -5858, 00000000, 15.131242979548128
1826, 57.090506, 14.833, 255.375, 26622, -5858, 00000000, 15.131242979548128
1827, 57.121765, 14.833, 256.500, 26622, -5858, 00000000, 15.131242979548128
1828, 57.153020, 14.833, 257.626, 26622, -5858, 00000000, 15.131242979548128
1829, 57.184279, 14.833, 258.750, 26622, -5858, 00000000, 15.131242979548128
1830, 57.215525, 14.833, 259.875, 26622, -5858, 00000000, 15.131242979548128
1831, 57.246771, 14.833, 261.001, 26622, -5858, 00000000, 15.131242979548128
1832, 57.278018, 14.833, 262.125, 26622, -5858, 00000000, 15.131242979548128
1833, 57.309263, 14.833, 263.249, 26622, -5858, 00000000, 15.131242979548128
1834, 57.340490, 14.833, 264.375, 26622, -5858, 00000000, 15.131242979548128
1835, 57.371762, 14.833, 265.500, 26622, -5858, 00000000, 15.131242979548128
1836, 57.403021, 14.833, 266.626, 26622, -5858, 00000000, 15.131242979548128
1837, 57.434242, 14.833, 267.751, 26622, -5858, 00000000, 15.131242979548128
1838, 57.465501, 14.833, 268.874, 26622, -5858, 00000000, 15.131242979548128
1839, 57.496761, 14.833, 270.001, 26622, -5858, 00000000, 15.131242979548128
1840, 57.528051, 14.833, 271.124, 26622, -5858, 00000000, 15.131242979548128
1841, 57.559244, 14.833, 272.251, 26622, -5858, 00000000, 15.131242979548128
1842, 57.590479, 14.833, 273.375, 26622, -5858, 00000000, 15.131242979548128
1843, 57.621755, 14.833, 274.500, 26622, -5858, 00000000, 15.131242979548128
1844, 57.652980, 14.833, 275.625, 26622, -5858, 00000000, 15.131242979548128
1845, 57.684259, 14.833, 276.751, 26622, -5858, 00000000, 15.131242979548128
1846, 57.715533, 14.833, 277.876, 26622, -5858, 00000000, 15.131242979548128
1847, 57.746723, 14.833, 279.001, 26622, -5858, 00000000, 15.131242979548128
1848, 57.778026, 14.833, 280.126, 26622, -5858, 00000000, 15.131242979548128
1849, 57.809248, 14.833, 281.251, 26622, -5858, 00000000, 15.131242979548128
1850, 57.840470, 14.833, 282.376, 26622, -5858, 00000000, 15.131242979548128
1851, 57.871744, 14.833, 283.500, 26622, -5858, 00000000, 15.131242979548128
1852, 57.903004, 14.833, 284.625, 26622, -5858, 00000000, 15.131242979548128
1853, 57.934268, 14.833, 285.750, 26622, -5858, 00000000, 15.131242979548128
1854, 57.965516, 14.833, 286.876, 26622, -5858, 00000000, 15.131242979548128
1855, 57.996744, 14.833, 288.000, 26622, -5858, 00000000, 15.131242979548128
1856, 58.028013, 14.833, 289.126, 26622, -5858, 00000000, 15.131242979548128
1857, 58.059250, 14.833, 290.251, 26622, -5858, 00000000, 15.131242979548128
1858, 58.090460, 14.833, 291.375, 26622, -5858, 00000000, 15.131242979548128
1859, 58.121737, 14.833, 292.501, 26622, -5858, 00000000, 15.131242979548128
1860, 58.152963, 14.833, 293.625, 26622, -5858, 00000000, 15.131242979548128
1861, 58.184211, 14.833, 294.751, 26622, -5858, 00000000, 15.131242979548128
1862, 58.215513, 14.833, 295.876, 26622, -5858, 00000000, 15.131242979548128
1863, 58.246719, 14.833, 296.999, 26622, -5858, 00000000, 15.131242979548128
1864, 58.277972, 14.833, 298.125, 26622, -5858, 00000000, 15.131242979548128
1865, 58.309237, 14.833, 299.250, 26622, -5858, 00000000, 15.131242979548128
1866, 58.340437, 14.833, 300.375, 26622, -5858, 00000000, 15.131242979548128
1867, 58.371715, 14.833, 301.501, 26622, -5858, 00000000, 15.131242979548128
1868, 58.402959, 14.833, 302.624, 26622, -5858, 00000000, 15.131242979548128
1869, 58.434239, 14.833, 303.750, 26622, -5858, 00000000, 15.131242979548128
1870, 58.465477, 14.833, 304.875, 26622, -5858, 00000000, 15.131242979548128
1871, 58.496693, 14.833, 306.001, 26622, -5858, 00000000, 15.131242979548128
1872, 58.527964, 14.833, 307.125, 26622, -5858, 00000000, 15.131242979548128
1873, 58.559222, 14.833, 308.251, 26622, -5858, 00000000, 15.131242979548128
1874, 58.590435, 14.833, 309.375, 26622, -5858, 00000000, 15.131242979548128
1875, 58.621712, 14.833, 310.500, 26622, -5858, 00000000, 15.131242979548128
1876, 58.652925, 14.833, 311.626, 26622, -5858, 00000000, 15.131242979548128
1877, 58.684230, 14.833, 312.750, 26622, -5858, 00000000, 15.131242979548128
1878, 58.715447, 14.833, 313.876, 26622, -5858, 00000000, 15.131242979548128
1879, 58.746677, 14.833, 315.001, 26622, -5858, 00000000, 15.131242979548128
1880, 58.777974, 14.833, 316.125, 26622, -5858, 00000000, 15.131242979548128
1881, 58.809220, 14.833, 317.251, 26622, -5858, 00000000, 15.131242979548128
1882, 58.840432, 14.833, 318.375, 26622, -5858, 00000000, 15.131242979548128
1883, 58.871725, 14.833, 319.500, 26622, -5858, 00000000, 15.131242979548128
1884, 58.902941, 14.833, 320.625, 26622, -5858, 00000000, 15.131242979548128
1885, 58.934196, 14.833, 321.751, 26622, -5858, 00000000, 15.131242979548128
1886, 58.965453, 14.833, 322.874, 26622, -5858, 00000000, 15.131242979548128
1887, 58.996659, 14.833, 324.000, 26622, -5858, 00000000, 15.131242979548128
1888, 59.027929, 14.833, 325.126, 26622, -5858, 00000000, 15.131242979548128
1889, 59.059223, 14.833, 326.251, 26622, -5858, 00000000, 15.131242979548128
1890, 59.090448, 14.833, 327.376, 26622, -5858, 00000000, 15.131242979548128
1891, 59.121674, 14.833, 328.500, 26622, -5858, 00000000, 15.131242979548128
1892, 59.152952, 14.833, 329.626, 26622, -5858, 00000000, 15.131242979548128
1893, 59.184215, 14.833, 330.751, 26622, -5858, 00000000, 15.131242979548128
1894, 59.215440, 14.833, 331.876, 26622, -5858, 00000000, 15.131242979548128
1895, 59.246689, 14.833, 333.000, 26622, -5858, 00000000, 15.131242979548128
1896, 59.277965, 14.833, 334.126, 26622, -5858, 00000000, 15.131242979548128
1897, 59.309182, 14.833, 335.251, 26622, -5858, 00000000, 15.131242979548128
1898, 59.340410, 14.833, 336.376, 26622, -5858, 00000000, 15.131242979548128
1899, 59.371713, 14.833, 337.500, 26622, -5858, 00000000, 15.131242979548128
1900, 59.402921, 14.833, 338.625, 26622, -5858, 00000000, 15.131242979548128
1901, 59.434162, 14.833, 339.750, 26622, -5858, 00000000, 15.131242979548128
1902, 59.465438, 14.833, 340.876, 26622, -5858, 00000000, 15.131242979548128
1903, 59.496667, 14.833, 342.000, 26622, -5858, 00000000, 15.131242979548128
1904, 59.527927, 14.833, 343.125, 26622, -5858, 00000000, 15.131242979548128
1905, 59.559165, 14.833, 344.251, 26622, -5858, 00000000, 15.131242979548128
1906, 59.590446, 14.833, -14.625, 26622, -5858, 00000000, 14.832677639502135
1907, 59.621702, 14.833, -13.501, 26622, -5858, 00000000, 14.832677639502135
1908, 59.652912, 14.833, -12.374, 26622, -5858, 00000000, 14.832677639502135
1909, 59.684175, 14.833, -11.250, 26622, -5858, 00000000, 14.832677639502135
1910, 59.715412, 14.833, -10.125, 26622, -5858, 00000000, 14.832677639502135
1911, 59.746671, 14.833, -9.000, 26622, -5858, 00000000, 14.832677639502135
1912, 59.777914, 14.833, -7.875, 26622, -5858, 00000000, 14.832677639502135
1913, 59.809148, 14.833, -6.750, 26622, -5858, 00000000, 14.832677639502135
1914, 59.840421, 14.833, -5.625, 26622, -5858, 00000000, 14.832677639502135
1915, 59.871673, 14.833, -4.500, 26622, -5858, 00000000, 14.832677639502135
1916, 59.902873, 14.833, -3.374, 26622, -5858, 00000000, 14.832677639502135
1917, 59.934138, 14.833, -2.250, 26622, -5858, 00000000, 14.832677639502135
1918, 59.965419, 14.833, -1.125, 26622, -5858, 00000000, 14.832677639502135
1919, 59.996637, 14.833, 0.001, 26622, -5858, 00000000, 14.832677639502135
1920, 60.027924, 14.833, 1.125, 26622, -5858, 00000000, 14.832677639502135
1921, 60.059163, 14.833, 2.249, 26622, -5858, 00000000, 14.832677639502135
1922, 60.090387, 14.833, 3.375, 26622, -5858, 00000000, 14.832677639502135
1923, 60.121677, 14.833, 4.500, 26622, -5858, 00000000, 14.832677639502135
1924, 60.152901, 14.833, 5.626, 26622, -5858, 00000000, 14.832677639502135
1925, 60.184148, 14.833, 6.749, 26622, -5858, 00000000, 14.832677639502135
1926, 60.215413, 14.833, 7.874, 26622, -5858, 00000000, 14.832677639502135
1927, 60.246639, 14.833, 9.001, 26622, -5858, 00000000, 14.832677639502135
1928, 60.277898, 14.833, 10.125, 26622, -5858, 00000000, 14.832677639502135
1929, 60.309146, 14.833, 11.251, 26622, -5858, 00000000, 14.832677639502135
1930, 60.340404, 14.833, 12.375, 26622, -5858, 00000000, 14.832677639502135
1931, 60.371667, 14.833, 13.500, 26622, -5858, 00000000, 14.832677639502135
1932, 60.402859, 14.833, 14.626, 26622, -5858, 00000000, 14.832677639502135
1933, 60.434147, 14.833, 15.751, 26622, -5858, 00000000, 14.832677639502135
1934, 60.465415, 14.833, 16.876, 26622, -5858, 00000000, 14.832677639502135
1935, 60.496633, 14.833, 18.000, 26622, -5858, 00000000, 14.832677639502135
1936, 60.527873, 14.833, 19.126, 26622, -5858, 00000000, 14.832677639502135
1937, 60.559118, 14.833, 20.251, 26622, -5858, 00000000, 14.832677639502135
1938, 60.590394, 14.833, 21.374, 26622, -5858, 00000000, 14.832677639502135
1939, 60.621614, 14.833, 22.500, 26622, -5858, 00000000, 14.832677639502135
1940, 60.652858, 14.833, 23.625, 26622, -5858, 00000000, 14.832677639502135
1941, 60.684130, 14.833, 24.751, 26622, -5858, 00000000, 14.832677639502135
1942, 60.715407, 14.833, 25.876, 26622, -5858, 00000000, 14.832677639502135
1943, 60.746585, 14.833, 27.000, 26622, -5858, 00000000, 14.832677639502135
1944, 60.777851, 14.833, 28.126, 26622, -5858, 00000000, 14.832677639502135
1945, 60.809167, 14.833, 29.251, 26622, -5858, 00000000, 14.832677639502135
1946, 60.840348, 14.833, 30.376, 26622, -5858, 00000000, 14.832677639502135
1947, 60.871645, 14.833, 31.499, 26622, -5858, 00000000, 14.832677639502135
1948, 60.902844, 14.833, 32.625, 26622, -5858, 00000000, 14.832677639502135
1949, 60.934104, 14.833, 33.751, 26622, -5858, 00000000, 14.832677639502135
1950, 60.965383, 14.833, 34.875, 26622, -5858, 00000000, 14.832677639502135
1951, 60.996606, 14.833, 36.000, 26622, -5858, 00000000, 14.832677639502135
1952, 61.027878, 14.833, 37.125, 26622, -5858, 00000000, 14.832677639502135
1953, 61.059115, 14.833, 38.250, 26622, -5858, 00000000, 14.832677639502135
1954, 61.090348, 14.833, 39.376, 26622, -5858, 00000000, 14.832677639502135
1955, 61.121629, 14.833, 40.501, 26622, -5858, 00000000, 14.832677639502135
1956, 61.152831, 14.833, 41.624, 26622, -5858, 00000000, 14.832677639502135
1957, 61.184129, 14.833, 42.751, 26622, -5858, 00000000, 14.832677639502135
1958, 61.215393, 14.833, 43.876, 26622, -5858, 00000000, 14.832677639502135
1959, 61.246573, 14.833, 45.000, 26622, -5858, 00000000, 14.832677639502135
1960, 61.277873, 14.833, 46.125, 26622, -5858, 00000000, 14.832677639502135
1961, 61.309090, 14.833, 47.250, 26622, -5858, 00000000, 14.832677639502135
1962, 61.340377, 14.833, 48.375, 26622, -5858, 00000000, 14.832677639502135
1963, 61.371600, 14.833, 49.499, 26622, -5858, 00000000, 14.832677639502135
1964, 61.402856, 14.833, 50.626, 26622, -5858, 00000000, 14.832677639502135
1965, 61.434100, 14.833, 51.749, 26622, -5858, 00000000, 14.832677639502135
1966, 61.465371, 14.833, 52.875, 26622, -5858, 00000000, 14.832677639502135
1967, 61.496558, 14.833, 54.001, 26622, -5858, 00000000, 14.832677639502135
1968, 61.527836, 14.833, 55.126, 26622, -5858, 00000000, 14.832677639502135
1969, 61.559098, 14.833, 56.251, 26622, -5858, 00000000, 14.832677639502135
1970, 61.590316, 14.833, 57.375, 26622, -5858, 00000000, 14.832677639502135
1971, 61.621582, 14.833, 58.500, 26622, -5858, 00000000, 14.832677639502135
1972, 61.652822, 14.833, 59.626, 26622, -5858, 00000000, 14.832677639502135
1973, 61.684087, 14.833, 60.751, 26622, -5858, 00000000, 14.832677639502135
1974, 61.715352, 14.833, 61.875, 26622, -5858, 00000000, 14.832677639502135
1975, 61.746562, 14.833, 63.001, 26622, -5858, 00000000, 14.832677639502135
1976, 61.777856, 14.833, 64.126, 26622, -5858, 00000000, 14.832677639502135
1977, 61.809078, 14.833, 65.251, 26622, -5858, 00000000, 14.832677639502135
1978, 61.840314, 14.833, 66.375, 26622, -5858, 00000000, 14.832677639502135
1979, 61.871585, 14.833, 67.500, 26622, -5858, 00000000, 14.832677639502135
1980, 61.902814, 14.833, 68.625, 26622, -5858, 00000000, 14.832677639502135
1981, 61.934083, 14.833, 69.751, 26622, -5858, 00000000, 14.832677639502135
1982, 61.965355, 14.833, 70.876, 26622, -5858, 00000000, 14.832677639502135
1983, 61.996569, 14.833, 72.000, 26622, -5858, 00000000, 14.832677639502135
1984, 62.027813, 14.833, 73.125, 26622, -5858, 00000000, 14.832677639502135
1985, 62.059078, 14.833, 74.250, 26622, -5858, 00000000, 14.832677639502135
1986, 62.090348, 14.833, 75.374, 26622, -5858, 00000000, 14.832677639502135
1987, 62.121585, 14.833, 76.500, 26622, -5858, 00000000, 14.832677639502135
1988, 62.152830, 14.833, 77.625, 26622, -5858, 00000000, 14.832677639502135
1989, 62.184068, 14.833, 78.751, 26622, -5858, 00000000, 14.832677639502135
1990, 62.215331, 14.833, 79.876, 26622, -5858, 00000000, 14.832677639502135
1991, 62.246561, 14.833, 81.000, 26622, -5858, 00000000, 14.832677639502135
1992, 62.277814, 14.833, 82.125, 26622, -5858, 00000000, 14.832677639502135
1993, 62.309051, 14.833, 83.250, 26622, -5858, 00000000, 14.832677639502135
1994, 62.340349, 14.833, 84.375, 26622, -5858, 00000000, 14.832677639502135
1995, 62.371563, 14.833, 85.501, 26622, -5858, 00000000, 14.832677639502135
1996, 62.402802, 14.833, 86.625, 26622, -5858, 00000000, 14.832677639502135
1997, 62.434099, 14.833, 87.751, 26622, -5858, 00000000, 14.832677639502135
1998, 62.465305, 14.833, 88.875, 26622, -5858, 00000000, 14.832677639502135
1999, 62.496553, 14.833, 89.999, 26622, -5858, 00000000, 14.832677639502135
2000, 62.527834, 14.833, 91.125, 26622, -5858, 00000000, 14.832677639502135
