1.921674, 166.693, 51.599, 0.5959, 198.716, 99.358, 1000.000, 500.000
1.937299, 168.713, 52.977, 0.6016, 200.883, 100.441, 1000.000, 500.000
1.952928, 170.725, 54.367, 0.6073, 203.048, 101.524, 1000.000, 500.000
1.968452, 172.912, 55.893, 0.6110, 205.409, 102.704, 1000.000, 500.000
1.984182, 174.911, 57.302, 0.6167, 207.571, 103.785, 1000.000, 500.000
1.999809, 176.722, 58.591, 0.6205, 209.535, 104.768, 1000.000, 500.000
2.015426, 178.707, 60.018, 0.6262, 211.694, 105.847, 1000.000, 500.000
2.031060, 180.506, 61.324, 0.6300, 213.656, 106.828, 1000.000, 500.000
2.046579, 182.658, 62.899, 0.6337, 216.008, 108.004, 1000.000, 500.000
2.062201, 184.624, 64.353, 0.6394, 218.162, 109.081, 1000.000, 500.000
2.077925, 186.406, 65.683, 0.6432, 220.119, 110.059, 1000.000, 500.000
2.093552, 188.358, 67.155, 0.6489, 222.270, 111.135, 1000.000, 500.000
2.109168, 190.302, 68.638, 0.6546, 224.418, 112.209, 1000.000, 500.000
2.124714, 192.063, 69.994, 0.6583, 226.369, 113.185, 1000.000, 500.000
2.140325, 193.993, 71.496, 0.6640, 228.514, 114.257, 1000.000, 500.000
2.156045, 195.914, 73.008, 0.6697, 230.656, 115.328, 1000.000, 500.000
2.171672, 197.657, 74.388, 0.6697, 232.602, 116.301, 1000.000, 500.000
2.187296, 199.572, 75.907, 0.6716, 234.742, 117.371, 1000.000, 500.000
2.202921, 201.485, 77.431, 0.6735, 236.882, 118.441, 1000.000, 500.000
2.218447, 203.395, 78.958, 0.6754, 239.020, 119.510, 1000.000, 500.000
2.234173, 205.130, 80.347, 0.6754, 240.964, 120.482, 1000.000, 500.000
2.249791, 207.037, 81.878, 0.6773, 243.102, 121.551, 1000.000, 500.000
2.265416, 208.941, 83.412, 0.6791, 245.239, 122.619, 1000.000, 500.000
2.281042, 210.670, 84.808, 0.6791, 247.181, 123.590, 1000.000, 500.000
2.296563, 212.571, 86.345, 0.6810, 249.317, 124.658, 1000.000, 500.000
2.312198, 214.470, 87.887, 0.6829, 251.452, 125.726, 1000.000, 500.000
2.327919, 216.194, 89.289, 0.6829, 253.392, 126.696, 1000.000, 500.000
2.343545, 217.918, 90.692, 0.6829, 255.333, 127.666, 1000.000, 500.000
2.359171, 219.813, 92.237, 0.6848, 257.467, 128.733, 1000.000, 500.000
2.374797, 221.709, 93.782, 0.6829, 259.601, 129.801, 1000.000, 500.000
2.390317, 223.430, 95.188, 0.6867, 261.541, 130.770, 1000.000, 500.000
2.406039, 225.320, 96.740, 0.6886, 263.673, 131.837, 1000.000, 500.000
2.421657, 227.379, 98.435, 0.6886, 265.999, 132.999, 1000.000, 500.000
2.437289, 229.096, 99.847, 0.6886, 267.937, 133.968, 1000.000, 500.000
2.452907, 230.809, 101.263, 0.6924, 269.874, 134.937, 1000.000, 500.000
2.468437, 232.693, 102.822, 0.6905, 272.005, 136.002, 1000.000, 500.000
2.484157, 234.407, 104.238, 0.6905, 273.942, 136.971, 1000.000, 500.000
2.499784, 236.120, 105.654, 0.6905, 275.879, 137.939, 1000.000, 500.000
2.515409, 237.834, 107.070, 0.6905, 277.816, 138.908, 1000.000, 500.000
2.531036, 239.547, 108.485, 0.6905, 279.753, 139.877, 1000.000, 500.000
